name,player_id,pitch_type,pitch_result,atbat_result,start_speed,z0,x0,pfx_x,pfx_z,px,pz,break_angle,break_length,spin_rate,spin_dir,zone,balls,strikes,outs,play,game_date,inning,inning_topbot,tfs,tfs_zulu,catcher,umpire,umpire_name,stolen_base_attempt,stolen_base_success,batted_ball_type,,angle,batted_ball_velocity,direction,hc_x,hc_y,pitch_id,distance_feet
"Jake Arrieta                  ",453562,SL,"Called Strike",Single,"90.3      ",6.245,-3.201,"3.38                ","2.48                ",0.12,"3.39                ","-14.8     ","6.6       ","823.052   ","126.759   ",12,2,1,0,"Jace Peterson singles on a ground ball to right fielder Jorge Soler.  ",2015-08-20,5,top,012746,2015-08-21T01:27:46Z,471083,427139,"Doug Eddings",0,0,,,0.0,84.0,,177.5600,123.6300,293,221.0
"Jake Arrieta                  ",453562,SI,"Called Strike",Groundout,"95.5      ",6.305,-2.795,"-8.62               ","8.29                ",-0.384,"3.277               ","41.0      ","4.6       ","2452.905  ","225.960   ","1 ",0,1,2,"Freddie Freeman grounds out to first baseman Anthony Rizzo.  ",2015-08-20,1,top,000844,2015-08-21T00:08:44Z,471083,427139,"Doug Eddings",0,0,,,0.0,66.0,,152.7200,165.4400,16,0.0
"Jake Arrieta                  ",453562,SL,"Swinging Strike","Field Error","91.1      ",6.246,-2.901,"2.15                ","4.14                ",0.527,"0.804               ","-11.4     ","6.1       ","924.097   ","152.846   ",14,2,1,0,"Cameron Maybin reaches on a fielding error by third baseman Kris Bryant.  ",2015-08-20,4,top,010832,2015-08-21T01:08:32Z,471083,427139,"Doug Eddings",0,0,,,0.0,82.0,,104.8400,167.8700,224,0.0
"Jake Arrieta                  ",453562,SL,"Called Strike",Groundout,"90.5      ",6.134,-3.206,"2.79                ","0.92                ",0.609,"2.705               ","-12.2     ","7.3       ","573.898   ","108.996   ","6 ",0,0,2,"Nick Markakis grounds out, shortstop Addison Russell to first baseman Anthony Rizzo.  ",2015-08-20,5,top,014105,2015-08-21T01:41:05Z,471083,427139,"Doug Eddings",0,0,,,0.0,93.0,,113.3300,153.3200,338,0.0
"Jake Arrieta                  ",453562,FF,Foul,Groundout,"94.3      ",6.294,-2.551,"-6.53               ","8.61                ",-0.695,"1.867               ","33.3      ","4.3       ","2218.213  ","217.044   ","7 ",0,0,0,"A.  J.   Pierzynski grounds out, second baseman Chris Coghlan to first baseman Anthony Rizzo.  ",2015-08-20,2,top,001915,2015-08-21T00:19:15Z,471083,427139,"Doug Eddings",0,0,,,0.0,80.0,,143.0200,153.9300,46,0.0
"Jake Arrieta                  ",453562,FF,Ball,Groundout,"95.4      ",6.11,-2.816,"-7.69               ","9.4                 ",-1.317,"1.073               ","40.3      ","4.4       ","2492.951  ","219.174   ",13,0,1,0,"A.  J.   Pierzynski grounds out, second baseman Chris Coghlan to first baseman Anthony Rizzo.  ",2015-08-20,2,top,001938,2015-08-21T00:19:38Z,471083,427139,"Doug Eddings",0,0,,,0.0,80.0,,143.0200,153.9300,47,0.0
"Jake Arrieta                  ",453562,CU,Ball,Groundout,"82.8      ",6.197,-2.723,"3.94                ","-6.57               ",0.975,"-0.909              ","-9.1      ","12.0      ","1348.289  ","31.157    ",14,1,2,0,"A.  J.   Pierzynski grounds out, second baseman Chris Coghlan to first baseman Anthony Rizzo.  ",2015-08-20,2,top,002036,2015-08-21T00:20:36Z,471083,427139,"Doug Eddings",0,0,,,0.0,80.0,,143.0200,153.9300,50,0.0
"Jake Arrieta                  ",453562,CH,Ball,Groundout,"90.9      ",5.929,-3.088,"-7.84               ","3.44                ",-1.484,"0.39                ","24.8      ","6.9       ","1683.803  ","246.062   ",13,2,2,0,"A.  J.   Pierzynski grounds out, second baseman Chris Coghlan to first baseman Anthony Rizzo.  ",2015-08-20,2,top,002130,2015-08-21T00:21:30Z,471083,427139,"Doug Eddings",0,0,,,0.0,80.0,,143.0200,153.9300,52,0.0
"Jake Arrieta                  ",453562,CU,Ball,Groundout,"81.9      ",6.395,-2.928,"4.05                ","-11.21              ",-1.579,"0.122               ","-7.1      ","14.0      ","2053.267  ","19.943    ",13,0,2,2,"Freddie Freeman grounds out to first baseman Anthony Rizzo.  ",2015-08-20,1,top,000859,2015-08-21T00:08:59Z,471083,427139,"Doug Eddings",0,0,,,0.0,66.0,,152.7200,165.4400,17,0.0
"Jake Arrieta                  ",453562,CU,Ball,Groundout,"81.5      ",6.37,-2.925,"4.61                ","-8.72               ",0.084,"0.521               ","-9.4      ","13.1      ","1694.590  ","27.990    ",14,1,2,2,"Freddie Freeman grounds out to first baseman Anthony Rizzo.  ",2015-08-20,1,top,000920,2015-08-21T00:09:20Z,471083,427139,"Doug Eddings",0,0,,,0.0,66.0,,152.7200,165.4400,18,0.0
"Jake Arrieta                  ",453562,CU,"Swinging Strike","Grounded Into DP","82.1      ",6.591,-2.859,"5.41                ","-7.08               ",0.591,"2.841               ","-12.0     ","12.1      ","1549.557  ","37.605    ","6 ",1,1,1,"A.  J.   Pierzynski grounds into a double play, first baseman Anthony Rizzo to shortstop Addison Russell to pitcher Jake Arrieta.   Cameron Maybin to 3rd.    Freddie Freeman out at 2nd.  ",2015-08-20,4,top,011356,2015-08-21T01:13:56Z,471083,427139,"Doug Eddings",0,0,,,0.0,82.0,,154.5400,167.2600,243,0.0
"Jake Arrieta                  ",453562,FF,Ball,"Grounded Into DP","94.8      ",6.418,-3.011,"-2.58               ","10.01               ",-0.66,"4.744               ","14.2      ","2.8       ","2108.361  ","194.395   ",11,1,2,1,"A.  J.   Pierzynski grounds into a double play, first baseman Anthony Rizzo to shortstop Addison Russell to pitcher Jake Arrieta.   Cameron Maybin to 3rd.    Freddie Freeman out at 2nd.  ",2015-08-20,4,top,011443,2015-08-21T01:14:43Z,471083,427139,"Doug Eddings",0,0,,,0.0,82.0,,154.5400,167.2600,244,0.0
"Jake Arrieta                  ",453562,FF,Ball,Strikeout,"93.0      ",6.619,-2.86,"-0.6                ","8.03                ",-0.701,"6.527               ","-.8       ","3.6       ","1615.891  ","184.226   ",11,1,2,1,"Freddie Freeman strikes out swinging.  ",2015-08-20,6,top,020243,2015-08-21T02:02:43Z,471083,427139,"Doug Eddings",0,0,,,,,,0.0000,0.0000,415,
"Jake Arrieta                  ",453562,SI,Ball,Strikeout,"93.7      ",6.441,-2.804,"-8.15               ","7.01                ",-1.338,"4.624               ","36.1      ","5.1       ","2163.613  ","229.174   ",11,0,1,1,"Freddie Freeman strikes out swinging.  ",2015-08-20,6,top,020201,2015-08-21T02:02:01Z,471083,427139,"Doug Eddings",0,0,,,,,,0.0000,0.0000,413,
"Jake Arrieta                  ",453562,FF,Foul,Strikeout,"95.3      ",6.314,-2.81,"-6.54               ","10.53               ",-1.19,"2.751               ","40.8      ","3.6       ","2542.324  ","211.769   ",11,0,0,1,"Freddie Freeman strikes out swinging.  ",2015-08-20,6,top,020138,2015-08-21T02:01:38Z,471083,427139,"Doug Eddings",0,0,,,,,,0.0000,0.0000,412,
"Jake Arrieta                  ",453562,SL,Ball,Strikeout,"91.6      ",6.257,-2.771,"1.26                ","5.85                ",1.405,"2.001               ","-10.6     ","5.2       ","1190.121  ","167.932   ",14,0,2,0,"Cameron Maybin called out on strikes.  ",2015-08-20,6,top,020037,2015-08-21T02:00:37Z,471083,427139,"Doug Eddings",0,0,,,,,,0.0000,0.0000,407,
"Jake Arrieta                  ",453562,CU,"Swinging Strike",Strikeout,"80.0      ",6.625,-2.868,"4.71                ","-7.45               ",-0.406,"1.777               ","-9.5      ","12.7      ","1495.684  ","32.511    ","7 ",0,1,0,"Cameron Maybin called out on strikes.  ",2015-08-20,6,top,020016,2015-08-21T02:00:16Z,471083,427139,"Doug Eddings",0,0,,,,,,0.0000,0.0000,406,
"Jake Arrieta                  ",453562,FF,"Called Strike",Strikeout,"93.1      ",6.369,-2.517,"-6.5                ","10.33               ",0.088,"2.665               ","35.0      ","3.8       ","2440.607  ","212.085   ","5 ",0,0,0,"Cameron Maybin called out on strikes.  ",2015-08-20,6,top,020001,2015-08-21T02:00:01Z,471083,427139,"Doug Eddings",0,0,,,,,,0.0000,0.0000,405,
"Jake Arrieta                  ",453562,SI,Foul,Strikeout,"95.6      ",6.229,-2.852,"-10.94              ","7.43                ",-0.334,"3.032               ","44.4      ","5.6       ","2679.737  ","235.686   ","1 ",3,2,1,"Mike Foltynewicz strikes out swinging.  ",2015-08-20,5,top,013951,2015-08-21T01:39:51Z,471083,427139,"Doug Eddings",0,0,,,,,,0.0000,0.0000,333,
"Jake Arrieta                  ",453562,FF,"Called Strike",Strikeout,"96.0      ",6.119,-2.786,"-6.8                ","10.16               ",0.169,"2.294               ","39.6      ","3.6       ","2531.258  ","213.681   ","8 ",2,1,1,"Mike Foltynewicz strikes out swinging.  ",2015-08-20,5,top,013837,2015-08-21T01:38:37Z,471083,427139,"Doug Eddings",0,0,,,,,,0.0000,0.0000,330,
"Jake Arrieta                  ",453562,SL,Ball,Strikeout,"89.7      ",6.239,-3.358,"3.28                ","0.04                ",-1.333,"3.173               ","-11.4     ","7.7       ","634.457   ","91.446    ",11,1,1,1,"Mike Foltynewicz strikes out swinging.  ",2015-08-20,5,top,013722,2015-08-21T01:37:22Z,471083,427139,"Doug Eddings",0,0,,,,,,0.0000,0.0000,329,
"Jake Arrieta                  ",453562,SL,Ball,Strikeout,"91.4      ",6.05,-2.906,"2.14                ","4.92                ",0.373,"1.219               ","-12.1     ","5.7       ","1065.291  ","156.709   ",14,0,1,1,"Mike Foltynewicz strikes out swinging.  ",2015-08-20,5,top,013654,2015-08-21T01:36:54Z,471083,427139,"Doug Eddings",1,1,,,,,,0.0000,0.0000,324,
"Jake Arrieta                  ",453562,SL,"Missed Bunt",Strikeout,"90.1      ",6.239,-3.033,"2.36                ","4.2                 ",0.204,"3.305               ","-12.6     ","5.9       ","944.973   ","150.870   ","2 ",0,0,1,"Mike Foltynewicz strikes out swinging.  ",2015-08-20,5,top,013633,2015-08-21T01:36:33Z,471083,427139,"Doug Eddings",0,0,,,,,,0.0000,0.0000,323,
"Jake Arrieta                  ",453562,CU,Ball,Walk,"80.8      ",6.499,-3.075,"7.57                ","-9.01               ",-1.045,"3.177               ","-13.9     ","13.3      ","1997.130  ","40.178    ",11,1,2,1,"Michael Bourn walks.  ",2015-08-20,5,top,013258,2015-08-21T01:32:58Z,471083,427139,"Doug Eddings",0,0,,,,,,0.0000,0.0000,314,
"Jake Arrieta                  ",453562,CU,Ball,Walk,"82.3      ",6.242,-2.747,"5.67                ","-9.68               ",0.698,"0.168               ","-11.2     ","13.6      ","1926.959  ","30.496    ",14,0,2,1,"Michael Bourn walks.  ",2015-08-20,5,top,013222,2015-08-21T01:32:22Z,471083,427139,"Doug Eddings",0,0,,,,,,0.0000,0.0000,310,
"Jake Arrieta                  ",453562,SI,"Foul Tip",Walk,"96.0      ",6.054,-3.025,"-7.83               ","6.95                ",-0.85,"1.728               ","34.4      ","4.9       ","2166.265  ","228.258   ",13,0,1,1,"Michael Bourn walks.  ",2015-08-20,5,top,013146,2015-08-21T01:31:46Z,471083,427139,"Doug Eddings",0,0,,,,,,0.0000,0.0000,309,
"Jake Arrieta                  ",453562,SI,"Called Strike",Walk,"95.7      ",6.167,-2.9,"-7.58               ","7.43                ",-1.064,"2.537               ","35.3      ","4.7       ","2187.962  ","225.440   ",11,0,0,1,"Michael Bourn walks.  ",2015-08-20,5,top,013123,2015-08-21T01:31:23Z,471083,427139,"Doug Eddings",0,0,,,,,,0.0000,0.0000,308,
"Jake Arrieta                  ",453562,SL,Foul,Strikeout,"90.4      ",6.301,-2.9,"2.56                ","2.83                ",0.663,"2.134               ","-12.2     ","6.6       ","748.756   ","138.305   ","9 ",0,2,1,"Mike Foltynewicz strikes out swinging.  ",2015-08-20,3,top,004446,2015-08-21T00:44:46Z,471083,427139,"Doug Eddings",0,0,,,,,,0.0000,0.0000,138,
"Jake Arrieta                  ",453562,FF,"Called Strike",Strikeout,"94.7      ",6.338,-2.642,"-7.09               ","9.75                ",0.225,"2.999               ","38.4      ","3.9       ","2462.625  ","215.939   ","2 ",0,1,1,"Mike Foltynewicz strikes out swinging.  ",2015-08-20,3,top,004431,2015-08-21T00:44:31Z,471083,427139,"Doug Eddings",0,0,,,,,,0.0000,0.0000,137,
"Jake Arrieta                  ",453562,SI,"Called Strike",Strikeout,"95.0      ",6.278,-2.672,"-9.45               ","8.73                ",0.025,"2.204               ","43.4      ","4.9       ","2624.430  ","227.161   ","8 ",0,0,1,"Mike Foltynewicz strikes out swinging.  ",2015-08-20,3,top,004417,2015-08-21T00:44:17Z,471083,427139,"Doug Eddings",0,0,,,,,,0.0000,0.0000,136,
"Jake Arrieta                  ",453562,CU,Ball,Strikeout,"79.9      ",6.531,-3.061,"5.88                ","-8.13               ",-1.415,"1.93                ","-11.0     ","12.9      ","1721.048  ","36.061    ",13,2,2,0,"Michael Bourn strikes out swinging.  ",2015-08-20,3,top,004326,2015-08-21T00:43:26Z,471083,427139,"Doug Eddings",0,0,,,,,,0.0000,0.0000,131,
"Jake Arrieta                  ",453562,SL,Ball,Strikeout,"90.6      ",6.198,-3.049,"2.55                ","0.24                ",0.505,"1.428               ","-10.3     ","7.6       ","502.833   ","96.280    ",14,1,1,0,"Michael Bourn strikes out swinging.  ",2015-08-20,3,top,004248,2015-08-21T00:42:48Z,471083,427139,"Doug Eddings",0,0,,,,,,0.0000,0.0000,129,
"Jake Arrieta                  ",453562,SI,"Swinging Strike",Strikeout,"92.7      ",6.347,-2.707,"-8.16               ","9.14                ",-0.875,"2.913               ","38.3      ","4.7       ","2420.271  ","221.634   ",11,1,0,0,"Michael Bourn strikes out swinging.  ",2015-08-20,3,top,004230,2015-08-21T00:42:30Z,471083,427139,"Doug Eddings",0,0,,,,,,0.0000,0.0000,128,
"Jake Arrieta                  ",453562,FF,Ball,Strikeout,"94.1      ",6.451,-2.807,"-6.79               ","10.22               ",-1.937,"3.594               ","40.1      ","3.9       ","2463.138  ","213.488   ",11,0,0,0,"Michael Bourn strikes out swinging.  ",2015-08-20,3,top,004213,2015-08-21T00:42:13Z,471083,427139,"Doug Eddings",0,0,,,,,,0.0000,0.0000,127,
"Jake Arrieta                  ",453562,SL,Foul,Strikeout,"89.4      ",6.378,-3.071,"4.04                ","3.71                ",-0.38,"3.566               ","-17.2     ","6.2       ","1078.267  ","132.883   ",11,0,1,1,"Adonis Garcia called out on strikes.  ",2015-08-20,2,top,002240,2015-08-21T00:22:40Z,471083,427139,"Doug Eddings",0,0,,,,,,0.0000,0.0000,58,
"Jake Arrieta                  ",453562,FF,"Called Strike",Strikeout,"95.4      ",6.157,-2.829,"-6.79               ","10.6                ",-0.882,"2.105               ","41.0      ","3.7       ","2578.877  ","212.549   ",13,0,0,1,"Adonis Garcia called out on strikes.  ",2015-08-20,2,top,002227,2015-08-21T00:22:27Z,471083,427139,"Doug Eddings",0,0,,,,,,0.0000,0.0000,57,
"Jake Arrieta                  ",453562,FF,Ball,"Grounded Into DP","94.9      ",6.161,-2.574,"-6.79               ","9.82                ",0.393,"1.658               ","35.9      ","3.9       ","2439.519  ","214.534   ",14,0,0,1,"A.  J.   Pierzynski grounds into a double play, first baseman Anthony Rizzo to shortstop Addison Russell to pitcher Jake Arrieta.   Cameron Maybin to 3rd.    Freddie Freeman out at 2nd.  ",2015-08-20,4,top,011304,2015-08-21T01:13:04Z,471083,427139,"Doug Eddings",0,0,,,0.0,82.0,,154.5400,167.2600,241,0.0
"Jake Arrieta                  ",453562,SL,Ball,Strikeout,"89.9      ",6.308,-3.072,"3.1                 ","1.06                ",-0.36,"3.786               ","-12.2     ","7.1       ","642.102   ","109.526   ",11,1,1,2,"Adonis Garcia called out on strikes.  ",2015-08-20,4,top,011723,2015-08-21T01:17:23Z,471083,427139,"Doug Eddings",0,0,,,,,,0.0000,0.0000,254,
"Jake Arrieta                  ",453562,CU,Foul,Strikeout,"80.9      ",6.548,-2.921,"5.33                ","-9.6                ",-0.592,"2.246               ","-10.1     ","13.4      ","1876.845  ","29.174    ","4 ",1,0,2,"Adonis Garcia called out on strikes.  ",2015-08-20,4,top,011656,2015-08-21T01:16:56Z,471083,427139,"Doug Eddings",0,0,,,,,,0.0000,0.0000,253,
"Jake Arrieta                  ",453562,SL,Ball,Strikeout,"92.4      ",6.073,-2.694,"2.36                ","5.9                 ",2.022,"1.156               ","-15.6     ","5.1       ","1283.525  ","158.305   ",14,0,0,2,"Adonis Garcia called out on strikes.  ",2015-08-20,4,top,011635,2015-08-21T01:16:35Z,471083,427139,"Doug Eddings",0,0,,,,,,0.0000,0.0000,252,
"Jake Arrieta                  ",453562,SL,Foul,Groundout,"89.6      ",6.141,-3.018,"3.38                ","1.72                ",0.421,"0.862               ","-13.2     ","7.2       ","744.632   ","117.465   ",14,0,1,2,"Nick Markakis grounds out, second baseman Chris Coghlan to first baseman Anthony Rizzo.  ",2015-08-20,3,top,004559,2015-08-21T00:45:59Z,471083,427139,"Doug Eddings",0,0,,,0.0,89.0,,141.2000,153.3200,144,0.0
"Jake Arrieta                  ",453562,SL,Foul,Single,"90.8      ",6.226,-3.175,"1.38                ","1.58                ",-0.181,"2.92                ","-7.4      ","6.8       ","417.910   ","139.638   ","5 ",1,1,0,"Freddie Freeman singles on a soft ground ball to shortstop Addison Russell.   Cameron Maybin to 2nd.  ",2015-08-20,4,top,011057,2015-08-21T01:10:57Z,471083,427139,"Doug Eddings",0,0,,,,,,112.7200,177.5600,233,
"Jake Arrieta                  ",453562,SL,Foul,Forceout,"91.4      ",6.346,-2.926,"3.51                ","4.62                ",0.271,"3.494               ","-17.8     ","5.8       ","1142.193  ","143.053   ","3 ",1,0,2,"Andrelton Simmons grounds into a force out, shortstop Addison Russell to second baseman Chris Coghlan.   Jace Peterson out at 2nd.  ",2015-08-20,2,top,002613,2015-08-21T00:26:13Z,471083,427139,"Doug Eddings",0,0,,,0.0,82.0,,112.1100,153.9300,72,0.0
"Jake Arrieta                  ",453562,SL,Ball,Forceout,"92.0      ",6.093,-2.81,"1.8                 ","5.83                ",0.948,"1.084               ","-12.1     ","5.2       ","1224.271  ","162.916   ",14,0,0,2,"Andrelton Simmons grounds into a force out, shortstop Addison Russell to second baseman Chris Coghlan.   Jace Peterson out at 2nd.  ",2015-08-20,2,top,002544,2015-08-21T00:25:44Z,471083,427139,"Doug Eddings",0,0,,,0.0,82.0,,112.1100,153.9300,71,0.0
"Jake Arrieta                  ",453562,CU,Ball,"Field Error","83.3      ",6.163,-2.741,"2.56                ","-7.96               ",2.071,"-1.92               ","-6.9      ","12.9      ","1442.245  ","17.933    ",14,2,2,0,"Cameron Maybin reaches on a fielding error by third baseman Kris Bryant.  ",2015-08-20,4,top,010854,2015-08-21T01:08:54Z,471083,427139,"Doug Eddings",0,0,,,0.0,82.0,,104.8400,167.8700,225,0.0
"Jake Arrieta                  ",453562,CU,Ball,"Field Error","78.8      ",6.698,-3.017,"5.78                ","-7.77               ",-1.135,"2.993               ","-10.9     ","13.0      ","1630.005  ","36.819    ",11,1,1,0,"Cameron Maybin reaches on a fielding error by third baseman Kris Bryant.  ",2015-08-20,4,top,010814,2015-08-21T01:08:14Z,471083,427139,"Doug Eddings",0,0,,,0.0,82.0,,104.8400,167.8700,223,0.0
"Jake Arrieta                  ",453562,SI,"Called Strike",Single,"93.8      ",6.258,-2.718,"-9.27               ","7.12                ",-0.35,"2.151               ","36.4      ","5.5       ","2330.060  ","232.317   ","7 ",0,1,2,"A.  J.   Pierzynski singles on a ground ball to right fielder Jorge Soler.  ",2015-08-20,6,top,020401,2015-08-21T02:04:01Z,471083,427139,"Doug Eddings",0,0,,,0.0,93.0,,179.3800,124.2300,421,0.0
"Jake Arrieta                  ",453562,SI,Ball,Single,"95.1      ",6.448,-2.765,"-7.69               ","6.8                 ",-1.26,"4.443               ","34.9      ","4.9       ","2097.177  ","228.350   ",11,1,1,0,"Jace Peterson singles on a ground ball to right fielder Jorge Soler.  ",2015-08-20,5,top,012724,2015-08-21T01:27:24Z,471083,427139,"Doug Eddings",0,0,,,0.0,84.0,,177.5600,123.6300,292,221.0
"Jake Arrieta                  ",453562,SI,Ball,Single,"94.3      ",6.368,-2.84,"-7.69               ","7.09                ",-1.53,"4.009               ","35.0      ","4.9       ","2121.373  ","227.157   ",11,0,1,0,"Jace Peterson singles on a ground ball to right fielder Jorge Soler.  ",2015-08-20,5,top,012706,2015-08-21T01:27:06Z,471083,427139,"Doug Eddings",0,0,,,0.0,84.0,,177.5600,123.6300,291,221.0
"Jake Arrieta                  ",453562,SI,"In play, out(s)",Forceout,"94.2      ",6.161,-2.869,"-8.8                ","7.4                 ",-0.462,"1.815               ","36.0      ","5.3       ","2310.988  ","229.774   ","7 ",0,0,2,"Adonis Garcia grounds into a force out, shortstop Addison Russell to second baseman Chris Coghlan.  J.   Pierzynski out at 2nd.  ",2015-08-20,6,top,020514,2015-08-21T02:05:14Z,471083,427139,"Doug Eddings",0,0,GB,,0.0,96.0,,117.5700,148.4800,426,0.0
"Jake Arrieta                  ",453562,FF,"In play, out(s)",Groundout,"94.7      ",6.285,-2.591,"-8.31               ","10.68               ",0.466,"2.444               ","45.2      ","4.0       ","2744.922  ","217.787   ","6 ",2,1,1,"Cameron Maybin grounds out to first baseman Anthony Rizzo.  ",2015-08-20,1,top,000748,2015-08-21T00:07:48Z,471083,427139,"Doug Eddings",0,0,GB,,,,,150.9000,162.4100,11,
"Jake Arrieta                  ",453562,FF,"In play, out(s)",Groundout,"94.7      ",6.19,-2.716,"-7.45               ","8.97                ",0.417,"2.329               ","35.7      ","4.3       ","2367.481  ","219.573   ","9 ",2,2,2,"Freddie Freeman grounds out to first baseman Anthony Rizzo.  ",2015-08-20,1,top,001038,2015-08-21T00:10:38Z,471083,427139,"Doug Eddings",0,0,GB,,0.0,66.0,,152.7200,165.4400,21,0.0
"Jake Arrieta                  ",453562,SL,"In play, out(s)",Groundout,"89.8      ",6.215,-3.036,"2.26                ","2.18                ",0.579,"1.406               ","-10.5     ","7.0       ","613.018   ","134.526   ",14,0,1,0,"Nick Markakis grounds out, first baseman Anthony Rizzo to pitcher Jake Arrieta.  ",2015-08-20,1,top,000616,2015-08-21T00:06:16Z,471083,427139,"Doug Eddings",0,0,GB,,0.0,101.0,,155.1400,168.4700,4,0.0
"Jake Arrieta                  ",453562,CU,"In play, out(s)","Grounded Into DP","82.3      ",6.414,-2.758,"5.1                 ","-9.81               ",-0.223,"1.253               ","-9.9      ","13.3      ","1921.000  ","27.593    ",13,2,2,1,"A.  J.   Pierzynski grounds into a double play, first baseman Anthony Rizzo to shortstop Addison Russell to pitcher Jake Arrieta.   Cameron Maybin to 3rd.    Freddie Freeman out at 2nd.  ",2015-08-20,4,top,011552,2015-08-21T01:15:52Z,471083,427139,"Doug Eddings",0,0,GB,,0.0,82.0,,154.5400,167.2600,246,0.0
"Jake Arrieta                  ",453562,CU,"In play, out(s)",Groundout,"80.3      ",6.5,-3.033,"7.29                ","-10.03              ",-1.058,"1.655               ","-12.7     ","14.2      ","2066.173  ","36.158    ",13,0,2,2,"Nick Markakis grounds out, second baseman Chris Coghlan to first baseman Anthony Rizzo.  ",2015-08-20,3,top,004630,2015-08-21T00:46:30Z,471083,427139,"Doug Eddings",0,0,GB,,0.0,89.0,,141.2000,153.3200,145,0.0
"Jake Arrieta                  ",453562,SI,"In play, out(s)",Groundout,"95.1      ",6.011,-2.889,"-8.04               ","7.0                 ",-0.218,"1.339               ","34.1      ","5.1       ","2192.409  ","228.793   ",13,3,2,0,"A.  J.   Pierzynski grounds out, second baseman Chris Coghlan to first baseman Anthony Rizzo.  ",2015-08-20,2,top,002200,2015-08-21T00:22:00Z,471083,427139,"Doug Eddings",0,0,GB,,0.0,80.0,,143.0200,153.9300,53,0.0
"Jake Arrieta                  ",453562,CU,"In play, out(s)",Forceout,"80.4      ",6.518,-2.725,"6.21                ","-8.25               ",0.687,"1.762               ","-12.4     ","13.2      ","1751.004  ","37.136    ","9 ",1,1,2,"Andrelton Simmons grounds into a force out, shortstop Addison Russell to second baseman Chris Coghlan.   Jace Peterson out at 2nd.  ",2015-08-20,2,top,002644,2015-08-21T00:26:44Z,471083,427139,"Doug Eddings",0,0,GB,,0.0,82.0,,112.1100,153.9300,73,0.0
"Jake Arrieta                  ",453562,SL,"In play, out(s)",Groundout,"89.5      ",6.211,-3.069,"4.93                ","0.66                ",-0.131,"2.663               ","-17.0     ","7.6       ","965.028   ","98.083    ","5 ",0,1,2,"Nick Markakis grounds out, shortstop Addison Russell to first baseman Anthony Rizzo.  ",2015-08-20,5,top,014133,2015-08-21T01:41:33Z,471083,427139,"Doug Eddings",0,0,GB,,0.0,93.0,,113.3300,153.3200,339,0.0
"Jake Arrieta                  ",453562,SI,"In play, no out","Field Error","94.8      ",6.27,-2.79,"-8.75               ","8.48                ",-0.477,"3.098               ","41.3      ","4.7       ","2481.746  ","225.749   ","4 ",3,2,0,"Cameron Maybin reaches on a fielding error by third baseman Kris Bryant.  ",2015-08-20,4,top,010927,2015-08-21T01:09:27Z,471083,427139,"Doug Eddings",0,0,GB,,0.0,82.0,,104.8400,167.8700,226,0.0
"Jake Arrieta                  ",453562,SL,"Swinging Strike",Groundout,"91.0      ",6.244,-3.193,"3.09                ","5.22                ",-0.853,"2.93                ","-15.5     ","5.4       ","1209.820  ","149.618   ",11,0,0,2,"Freddie Freeman grounds out to first baseman Anthony Rizzo.  ",2015-08-20,1,top,000829,2015-08-21T00:08:29Z,471083,427139,"Doug Eddings",0,0,,,0.0,66.0,,152.7200,165.4400,15,0.0
"Jake Arrieta                  ",453562,FF,"Swinging Strike",Single,"93.8      ",6.233,-2.761,"-6.33               ","8.43                ",-0.664,"2.612               ","30.9      ","4.3       ","2136.165  ","216.781   ","1 ",0,0,0,"Jace Peterson singles on a ground ball to right fielder Jorge Soler.  ",2015-08-20,5,top,012652,2015-08-21T01:26:52Z,471083,427139,"Doug Eddings",0,0,,,0.0,84.0,,177.5600,123.6300,290,221.0
"Jake Arrieta                  ",453562,SI,"Swinging Strike","Grounded Into DP","96.5      ",6.203,-2.68,"-10.06              ","8.19                ",-0.018,"2.016               ","44.7      ","5.1       ","2676.178  ","230.744   ","8 ",1,0,1,"A.  J.   Pierzynski grounds into a double play, first baseman Anthony Rizzo to shortstop Addison Russell to pitcher Jake Arrieta.   Cameron Maybin to 3rd.    Freddie Freeman out at 2nd.  ",2015-08-20,4,top,011326,2015-08-21T01:13:26Z,471083,427139,"Doug Eddings",0,0,,,0.0,82.0,,154.5400,167.2600,242,0.0
"Jake Arrieta                  ",453562,SI,Foul,Single,"95.0      ",6.305,-2.915,"-10.52              ","6.42                ",-0.684,"3.287               ","40.6      ","5.8       ","2485.788  ","238.441   ","1 ",0,0,2,"A.  J.   Pierzynski singles on a ground ball to right fielder Jorge Soler.  ",2015-08-20,6,top,020338,2015-08-21T02:03:38Z,471083,427139,"Doug Eddings",0,0,,,0.0,93.0,,179.3800,124.2300,420,0.0
"Jake Arrieta                  ",453562,SI,Foul,Groundout,"95.1      ",6.182,-2.84,"-10.49              ","5.93                ",0.141,"3.109               ","39.1      ","5.8       ","2446.400  ","240.341   ","2 ",0,2,0,"Andrelton Simmons grounds out, third baseman Kris Bryant to first baseman Anthony Rizzo.  ",2015-08-20,5,top,013006,2015-08-21T01:30:06Z,471083,427139,"Doug Eddings",0,0,,,,,,104.2400,170.2900,303,
